"Data","precipitacao_total","pressao_atmosferica","temperatura_maxima","temperatura_media","Temperatura_minima","umidade_relativa_media","umidade_relativa_minima","vel_vento_max","vel_vento_med"
2026-02-05,18.6,958.2,29.8,23.2,17.8,79.3,47,6.9,0.9
2026-02-06,0.2,957.2,32.3,24.9,20,76.7,48,7.1,1.3
2026-02-07,0,957.3,28.5,21.7,17.5,85,54,16.9,1.2
2026-02-08,8.2,959.6,28.9,21.8,17.3,80.4,47,9.7,1.5
2026-02-09,0,959.2,28.9,22.1,16.9,78.6,50,7.8,1.3
2026-02-10,0,958.1,30.2,23.5,18.8,77.3,48,6.4,0.9
2026-02-11,0,957.2,33.1,24.7,19.7,77.9,45,9.6,1.6
2026-02-12,0,958,32.8,26.2,20.9,73.5,42,6.5,1.3
2026-02-13,0,959.1,32,24.3,21.2,85.1,52,12.8,1.4
2026-02-14,NA,NA,23.6,NA,18.8,91.9,75,5.9,NA
2026-02-15,NA,962.1,27.1,22,18.9,89.2,65,6,0.7
2026-02-16,4.2,960.1,29.4,24,21.1,86.9,66,6.7,0.8
2026-02-17,0.2,958.5,32.1,23.7,20.4,87.5,55,13.9,0.9
2026-02-18,NA,956.8,31.5,NA,19.2,82.7,52,11.1,1
2026-02-19,6.6,956.5,29.5,23.6,19.1,81.5,54,7.5,1.2
2026-02-20,NA,955.1,27.3,NA,20.4,85.2,67,12.5,1.6
2026-02-21,1.4,959,24.3,21,18.7,83.4,69,6.8,2
2026-02-22,0,961.3,26.7,20.6,15,76.9,50,7.9,2.2
2026-02-23,0,959.5,25.8,20.3,15.8,82.5,60,6.3,1.2
2026-02-24,0.2,955.5,28.8,22,17.9,83.4,53,5.5,0.6
2026-02-25,10,951.8,29.5,22.6,19.9,86.6,57,9.4,1.2
2026-02-26,3.6,952.6,29.4,21.7,18.3,82,47,9.6,1.5
2026-02-27,0.2,956.6,27.9,20,15.2,77.7,41,9.4,1.3
2026-02-28,0,958,27.4,20.7,15.1,75.8,43,9.4,1.3
2026-03-01,0,958.6,26.7,20.8,16.1,77.2,51,8.3,1.4
2026-03-02,0,958.3,26.2,20.6,17.4,79.3,54,9.2,1.1
2026-03-03,0,958.5,28.3,21.5,16,76,49,7.1,1.2
2026-03-04,0,958.9,30.7,23,18.1,76.1,43,9.7,1.2
2026-03-05,0,959.4,29.3,22.5,16.6,76.1,49,7.9,1.4
2026-03-06,0,959.4,29.6,22.7,19.1,74.7,42,7.9,1.2
2026-03-07,0,956.5,27.8,21.6,19.8,87.6,63,12.5,0.9
2026-03-08,7.6,956.9,28.6,22,17.6,80.3,55,7.9,1.8
2026-03-09,0,961.4,23.4,19.4,17.8,85.9,69,8.6,1.8
2026-03-10,0.6,963.1,23.4,18.8,16.9,90,73,6.3,1.1
2026-03-11,3,961.6,23.3,19.4,17.1,88.4,76,6.7,1.5
2026-03-12,0.6,959,24.8,19.9,16,84.1,62,5,0.9
2026-03-13,0.2,955.8,29.3,21.2,16.8,80.5,46,8.8,1.4
2026-03-14,0,955.4,29.7,22.2,17.9,79.6,47,6.3,1
2026-03-15,0,955.3,32.8,24.5,19.2,74,33,6.4,1.3
2026-03-16,0,958.1,32.2,NA,18.4,76.2,42,7.4,1.1
2026-03-17,NA,958.3,30,NA,20.3,72.4,47,7.3,1.7
2026-03-18,0,956.7,29.2,23.5,20.7,79.3,55,4.8,0.8
2026-03-19,0,954.7,31,24,19.6,80.3,46,9.3,1.4
2026-03-20,0,955.5,31.4,24.2,18.4,74.7,33,8.2,1.4
2026-03-21,NA,956.9,31.7,NA,19.5,70.2,49,7.3,1.5
2026-03-22,NA,957.6,31.1,NA,19.9,81.7,55,9,1.7
2026-03-23,NA,957.7,29.3,NA,20.7,80.1,53,6.8,1.2
2026-03-24,0,956.5,30.2,23.5,20.6,83.8,56,12.6,1.3
2026-03-25,36.4,959.5,30.2,24.1,19.6,76.3,46,5.9,1.1
2026-03-26,NA,961.3,31.3,NA,18.4,76.5,46,6.3,1
2026-03-27,NA,962.8,31.2,NA,19.8,74.2,49,6,1.2
2026-03-28,0,964,31.3,24.2,18.7,75.7,42,6.7,1
2026-03-29,0,963.6,31.1,22.7,16.9,77.4,38,5.9,1.1
2026-03-30,0,960.4,30.9,22,18,86.2,47,12.1,0.9
2026-03-31,25,959,26.7,21.4,18.6,83.3,54,7.1,1.9
2026-04-01,0.2,958.2,27.3,20.6,16.7,83.1,51,6.2,0.8
2026-04-02,NA,957.3,30,NA,18.9,85.8,50,11.7,1
2026-04-03,11,960.4,30,21.3,16,83.5,52,7,1
2026-04-04,0,960,31.6,23.3,17.9,81.5,46,7.6,0.9
2026-04-05,NA,961.5,28.8,22.4,19,80.3,56,9.9,2.3
2026-04-06,NA,963.7,24.4,NA,17.5,83.5,70,7,1.8
2026-04-07,NA,960.1,28.2,22.7,19.6,84.7,60,7.1,1.6
2026-04-08,13.2,955,27,21.6,18.5,78.5,42,16.6,2.8
2026-04-09,0.2,959.1,26.1,18.6,12.8,76.1,40,8.7,1.8
2026-04-10,0,962.8,25.6,19.1,15.4,75.7,46,8.4,1.6
2026-04-11,0,965.6,26.1,18.4,13.3,78.9,48,7.9,1.5
2026-04-12,NA,965.6,20.2,NA,16.5,91.1,81,5.2,1
2026-04-13,2.8,963.8,26.7,NA,15.5,86.3,54,6.6,0.7
2026-04-14,NA,961.9,25.3,19.7,15.8,86,61,4.8,1.1
2026-04-15,0,961.4,26.1,19.6,15.8,83.9,56,7.4,1.8
2026-04-16,0,959.4,26,20.2,16.8,83.8,52,7.2,1.1
