Data,Vazao,Precipitacao,Chuva_Lag0,Chuva_Lag1,Chuva_Lag2
1984-05-13,136.2152,2.7,2.7,14,14
1984-05-13,136.2152,2.7,2.7,2.7,14
1984-05-14,240.5938,35,35,2.7,2.7
1984-05-14,240.5938,35,35,35,2.7
1984-05-15,285.7716,0,0,35,35
1984-05-15,285.7716,0,0,0,35
1984-05-16,223.8768,0,0,0,0
1984-05-16,223.8768,0,0,0,0
1984-05-17,151.4123,1,1,0,0
1984-05-17,151.4123,1,1,1,0
1984-05-18,121.5636,4.3,4.3,1,1
1984-05-18,121.5636,4.3,4.3,4.3,1
1984-05-19,103.1969,0.3,0.3,4.3,4.3
1984-05-19,103.1969,0.3,0.3,0.3,4.3
1984-05-20,143.7468,6.2,6.2,0.3,0.3
1984-05-20,143.7468,6.2,6.2,6.2,0.3
1984-05-21,175.1899,5.4,5.4,6.2,6.2
1984-05-21,175.1899,5.4,5.4,5.4,6.2
1984-05-22,191.6719,0,0,5.4,5.4
1984-05-22,191.6719,0,0,0,5.4
1984-05-23,146.6058,0,0,0,0
1984-05-23,146.6058,0,0,0,0
1984-05-24,118.8788,0,0,0,0
1984-05-24,118.8788,0,0,0,0
1984-05-25,108.3418,0,0,0,0
1984-05-25,108.3418,0,0,0,0
1984-05-26,89.081,0,0,0,0
1984-05-26,89.081,0,0,0,0
1984-05-27,81.8929,0,0,0,0
1984-05-27,81.8929,0,0,0,0
1984-05-28,76.4432,0,0,0,0
1984-05-28,76.4432,0,0,0,0
1984-05-29,71.8726,0.2,0.2,0,0
1984-05-29,71.8726,0.2,0.2,0.2,0
1984-05-30,67.3969,0,0,0.2,0.2
1984-05-30,67.3969,0,0,0,0.2
1984-05-31,61.5806,0,0,0,0
1984-05-31,61.5806,0,0,0,0
1984-06-01,58.7387,0,0,0,0
1984-06-01,58.7387,0,0,0,0
1984-06-02,56.6369,0,0,0,0
1984-06-02,56.6369,0,0,0,0
1984-06-03,54.5607,0,0,0,0
1984-06-03,54.5607,0,0,0,0
1984-06-04,53.191,0,0,0,0
1984-06-04,53.191,0,0,0,0
1984-06-05,50.4867,0,0,0,0
1984-06-05,50.4867,0,0,0,0
1984-06-06,54.5607,5.4,5.4,0,0
1984-06-06,54.5607,5.4,5.4,5.4,0
1984-06-07,85.8614,14.6,14.6,5.4,5.4
1984-06-07,85.8614,14.6,14.6,14.6,5.4
1984-06-08,65.1953,0,0,14.6,14.6
1984-06-08,65.1953,0,0,0,14.6
1984-06-09,54.5607,0,0,0,0
1984-06-09,54.5607,0,0,0,0
1984-06-10,53.8744,9,9,0,0
1984-06-10,53.8744,9,9,9,0
1984-06-11,51.833,0,0,9,9
1984-06-11,51.833,0,0,0,9
1984-06-12,52.5105,0,0,0,0
1984-06-12,52.5105,0,0,0,0
1984-06-13,70.3701,27.2,27.2,0,0
1984-06-13,70.3701,27.2,27.2,27.2,0
1984-06-14,114.4488,0.3,0.3,27.2,27.2
1984-06-14,114.4488,0.3,0.3,0.3,27.2
1984-06-15,253.1054,50.4,50.4,0.3,0.3
1984-06-15,253.1054,50.4,50.4,50.4,0.3
1984-06-16,614.8001,36,36,50.4,50.4
1984-06-16,614.8001,36,36,36,50.4
1984-06-17,745.3786,55.2,55.2,36,36
1984-06-17,745.3786,55.2,55.2,55.2,36
1984-06-18,601.9718,1,1,55.2,55.2
1984-06-18,601.9718,1,1,1,55.2
1984-06-19,506.2118,3.3,3.3,1,1
1984-06-19,506.2118,3.3,3.3,3.3,1
1984-06-20,453.6476,0.2,0.2,3.3,3.3
1984-06-20,453.6476,0.2,0.2,0.2,3.3
1984-06-21,408.8504,0,0,0.2,0.2
1984-06-21,408.8504,0,0,0,0.2
1984-06-22,377.7959,0,0,0,0
1984-06-22,377.7959,0,0,0,0
1984-06-23,317.3858,1.5,1.5,0,0
1984-06-23,317.3858,1.5,1.5,1.5,0
1984-06-24,237.2184,0.9,0.9,1.5,1.5
1984-06-24,237.2184,0.9,0.9,0.9,1.5
1984-06-25,188.544,0.2,0.2,0.9,0.9
1984-06-25,188.544,0.2,0.2,0.2,0.9
1984-06-26,156.2702,0,0,0.2,0.2
1984-06-26,156.2702,0,0,0,0.2
1984-06-27,115.3303,0,0,0,0
1984-06-27,115.3303,0,0,0,0
1984-06-28,93.9839,0,0,0,0
1984-06-28,93.9839,0,0,0,0
1984-06-29,88.2724,0,0,0,0
1984-06-29,88.2724,0,0,0,0
1984-06-30,81.8929,0,0,0,0
1984-06-30,81.8929,0,0,0,0
1984-07-01,78.7635,0,0,0,0
1984-07-01,78.7635,0,0,0,0
1984-07-02,76.4432,0,0,0,0
1984-07-02,76.4432,0,0,0,0
1984-07-03,74.9092,0,0,0,0
1984-07-03,74.9092,0,0,0,0
1984-07-04,104.0485,15.8,15.8,0,0
1984-07-04,104.0485,15.8,15.8,15.8,0
1984-07-05,136.2152,8.2,8.2,15.8,15.8
1984-07-05,136.2152,8.2,8.2,8.2,15.8
1984-07-06,104.0485,6,6,8.2,8.2
1984-07-06,104.0485,6,6,6,8.2
1984-07-07,257.7072,28.2,28.2,6,6
1984-07-07,257.7072,28.2,28.2,28.2,6
1984-07-08,228.2954,0,0,28.2,28.2
1984-07-08,228.2954,0,0,0,28.2
1984-07-09,207.5661,6.2,6.2,0,0
1984-07-09,207.5661,6.2,6.2,6.2,0
1984-07-10,161.179,0,0,6.2,6.2
1984-07-10,161.179,0,0,0,6.2
1984-07-11,112.6926,0.6,0.6,0,0
1984-07-11,112.6926,0.6,0.6,0.6,0
1984-07-12,101.5005,0,0,0.6,0.6
1984-07-12,101.5005,0,0,0,0.6
1984-07-13,130.6558,17.4,17.4,0,0
1984-07-13,130.6558,17.4,17.4,17.4,0
1984-07-14,202.2212,14,14,17.4,17.4
1984-07-14,202.2212,14,14,14,17.4
1984-07-15,243.985,23.8,23.8,14,14
1984-07-15,243.985,23.8,23.8,23.8,14
1984-07-16,296.567,1.8,1.8,23.8,23.8
1984-07-16,296.567,1.8,1.8,1.8,23.8
1984-07-17,246.2546,0.1,0.1,1.8,1.8
1984-07-17,246.2546,0.1,0.1,0.1,1.8
1984-07-18,189.5847,0,0,0.1,0.1
1984-07-18,189.5847,0,0,0,0.1
1984-07-19,157.2479,0,0,0,0
1984-07-19,157.2479,0,0,0,0
1984-07-20,147.563,0,0,0,0
1984-07-20,147.563,0,0,0,0
1984-07-21,309.9745,45.4,45.4,0,0
1984-07-21,309.9745,45.4,45.4,45.4,0
1984-07-22,319.8716,0,0,45.4,45.4
1984-07-22,319.8716,0,0,0,45.4
1984-07-23,272.7924,0,0,0,0
1984-07-23,272.7924,0,0,0,0
1984-07-24,241.7224,0,0,0,0
1984-07-24,241.7224,0,0,0,0
1984-07-25,214.041,0,0,0,0
1984-07-25,214.041,0,0,0,0
1984-07-26,197.9789,0,0,0,0
1984-07-26,197.9789,0,0,0,0
1984-07-27,161.179,0,0,0,0
1984-07-27,161.179,0,0,0,0
1984-07-28,117.1001,0,0,0,0
1984-07-28,117.1001,0,0,0,0
1984-07-29,98.9736,0,0,0,0
1984-07-29,98.9736,0,0,0,0
1984-07-30,91.5215,0,0,0,0
1984-07-30,91.5215,0,0,0,0
1984-07-31,86.6626,0,0,0,0
1984-07-31,86.6626,0,0,0,0
1984-08-01,82.6816,0,0,0,0
1984-08-01,82.6816,0,0,0,0
1984-08-02,157.2479,39,39,0,0
1984-08-02,157.2479,39,39,39,0
1984-08-03,202.2212,6.4,6.4,39,39
1984-08-03,202.2212,6.4,6.4,6.4,39
1984-08-04,185.4333,0,0,6.4,6.4
1984-08-04,185.4333,0,0,0,6.4
1984-08-05,358.0669,63.6,63.6,0,0
1984-08-05,358.0669,63.6,63.6,63.6,0
1984-08-06,1326.9727,109.2,109.2,63.6,63.6
1984-08-06,1326.9727,109.2,109.2,109.2,63.6
1984-08-07,2158.9238,126.6,126.6,109.2,109.2
1984-08-07,2158.9238,126.6,126.6,126.6,109.2
1984-08-08,2019.18,33.2,33.2,126.6,126.6
1984-08-08,2019.18,33.2,33.2,33.2,126.6
1984-08-09,1648.0265,0,0,33.2,33.2
1984-08-09,1648.0265,0,0,0,33.2
1984-08-10,1237.7844,0,0,0,0
1984-08-10,1237.7844,0,0,0,0
1984-08-11,988.2864,1.2,1.2,0,0
1984-08-11,988.2864,1.2,1.2,1.2,0
1984-08-12,787.5267,0,0,1.2,1.2
1984-08-12,787.5267,0,0,0,1.2
1984-08-13,632.6125,0,0,0,0
1984-08-13,632.6125,0,0,0,0
1984-08-14,536.387,0,0,0,0
1984-08-14,536.387,0,0,0,0
1984-08-15,476.7292,0,0,0,0
1984-08-15,476.7292,0,0,0,0
1984-08-16,452.22,0,0,0,0
1984-08-16,452.22,0,0,0,0
1984-08-17,418.4927,0,0,0,0
1984-08-17,418.4927,0,0,0,0
1984-08-18,387.1449,0,0,0,0
1984-08-18,387.1449,0,0,0,0
1984-08-19,355.4679,0,0,0,0
1984-08-19,355.4679,0,0,0,0
1984-08-20,282.2083,5.4,5.4,0,0
1984-08-20,282.2083,5.4,5.4,5.4,0
1984-08-21,237.2184,4.4,4.4,5.4,5.4
1984-08-21,237.2184,4.4,4.4,4.4,5.4
1984-08-22,183.3692,8.6,8.6,4.4,4.4
1984-08-22,183.3692,8.6,8.6,8.6,4.4
1984-08-23,153.3493,1.7,1.7,8.6,8.6
1984-08-23,153.3493,1.7,1.7,1.7,8.6
1984-08-24,142.798,0.2,0.2,1.7,1.7
1984-08-24,142.798,0.2,0.2,0.2,1.7
1984-08-25,248.5313,34,34,0.2,0.2
1984-08-25,248.5313,34,34,34,0.2
1984-08-26,289.3525,1.8,1.8,34,34
1984-08-26,289.3525,1.8,1.8,1.8,34
1984-08-27,228.2954,0,0,1.8,1.8
1984-08-27,228.2954,0,0,0,1.8
1984-08-28,180.2874,0,0,0,0
1984-08-28,180.2874,0,0,0,0
1984-08-29,153.3493,0,0,0,0
1984-08-29,153.3493,0,0,0,0
1984-08-30,136.2152,0,0,0,0
1984-08-30,136.2152,0,0,0,0
1984-08-31,126.9927,0,0,0,0
1984-08-31,126.9927,0,0,0,0
1984-09-01,119.7715,0,0,0,0
1984-09-01,119.7715,0,0,0,0
1984-09-02,112.6926,0,0,0,0
1984-09-02,112.6926,0,0,0,0
1984-09-03,103.1969,0,0,0,0
1984-09-03,103.1969,0,0,0,0
1984-09-04,98.9736,0,0,0,0
1984-09-04,98.9736,0,0,0,0
1984-09-05,93.9839,0,0,0,0
1984-09-05,93.9839,0,0,0,0
1984-09-06,88.2724,0,0,0,0
1984-09-06,88.2724,0,0,0,0
1984-09-07,87.4663,0,0,0,0
1984-09-07,87.4663,0,0,0,0
1984-09-08,87.4663,2.9,2.9,0,0
1984-09-08,87.4663,2.9,2.9,2.9,0
1984-09-09,84.2665,0,0,2.9,2.9
1984-09-09,84.2665,0,0,0,2.9
1984-09-10,79.542,0,0,0,0
1984-09-10,79.542,0,0,0,0
1984-09-11,74.9092,0,0,0,0
1984-09-11,74.9092,0,0,0,0
1984-09-12,71.8726,0,0,0,0
1984-09-12,71.8726,0,0,0,0
1984-09-13,73.3857,7.8,7.8,0,0
1984-09-13,73.3857,7.8,7.8,7.8,0
1984-09-14,74.9092,0,0,7.8,7.8
1984-09-14,74.9092,0,0,0,7.8
1984-09-15,77.214,11.8,11.8,0,0
1984-09-15,77.214,11.8,11.8,11.8,0
1984-09-16,77.9875,0,0,11.8,11.8
1984-09-16,77.9875,0,0,0,11.8
1984-09-17,67.3969,0,0,0,0
1984-09-17,67.3969,0,0,0,0
1984-09-18,64.4669,0.9,0.9,0,0
1984-09-18,64.4669,0.9,0.9,0.9,0
1984-09-19,104.9026,23.6,23.6,0.9,0.9
1984-09-19,104.9026,23.6,23.6,23.6,0.9
1984-09-20,312.4373,19.2,19.2,23.6,23.6
1984-09-20,312.4373,19.2,19.2,19.2,23.6
1984-09-21,246.2546,0,0,19.2,19.2
1984-09-21,246.2546,0,0,0,19.2
1984-09-22,167.136,0,0,0,0
1984-09-22,167.136,0,0,0,0
1984-09-23,104.0485,0,0,0,0
1984-09-23,104.0485,0,0,0,0
1984-09-24,89.081,0,0,0,0
1984-09-24,89.081,0,0,0,0
1984-09-25,189.5847,25,25,0,0
1984-09-25,189.5847,25,25,25,0
1984-09-26,489.9101,45,45,25,25
1984-09-26,489.9101,45,45,45,25
1984-09-27,466.5755,2.2,2.2,45,45
1984-09-27,466.5755,2.2,2.2,2.2,45
1984-09-28,389.8325,0,0,2.2,2.2
1984-09-28,389.8325,0,0,0,2.2
1984-09-29,341.3074,1.3,1.3,0,0
1984-09-29,341.3074,1.3,1.3,1.3,0
1984-09-30,210.7953,0,0,1.3,1.3
1984-09-30,210.7953,0,0,0,1.3
1984-10-01,152.3798,0,0,0,0
1984-10-01,152.3798,0,0,0,0
1984-10-02,130.6558,0,0,0,0
1984-10-02,130.6558,0,0,0,0
1984-10-03,116.2141,0,0,0,0
1984-10-03,116.2141,0,0,0,0
1984-10-04,105.7589,0,0,0,0
1984-10-04,105.7589,0,0,0,0
1984-10-05,98.9736,0,0,0,0
1984-10-05,98.9736,0,0,0,0
1984-10-06,183.3692,30,30,0,0
1984-10-06,183.3692,30,30,30,0
1984-10-07,302.6324,18.8,18.8,30,30
1984-10-07,302.6324,18.8,18.8,18.8,30
1984-10-08,236.0968,0.5,0.5,18.8,18.8
1984-10-08,236.0968,0.5,0.5,0.5,18.8
1984-10-09,557.9171,61.2,61.2,0.5,0.5
1984-10-09,557.9171,61.2,61.2,61.2,0.5
1984-10-10,595.5977,0,0,61.2,61.2
1984-10-10,595.5977,0,0,0,61.2
1984-10-11,443.6918,0,0,0,0
1984-10-11,443.6918,0,0,0,0
1984-10-12,322.365,0,0,0,0
1984-10-12,322.365,0,0,0,0
1984-10-13,294.1544,0,0,0,0
1984-10-13,294.1544,0,0,0,0
1984-10-14,238.3417,0,0,0,0
1984-10-14,238.3417,0,0,0,0
1984-10-15,169.1376,0,0,0,0
1984-10-15,169.1376,0,0,0,0
1984-10-16,143.7468,0,0,0,0
1984-10-16,143.7468,0,0,0,0
1984-10-17,128.8199,0,0,0,0
1984-10-17,128.8199,0,0,0,0
1984-10-18,139.9641,12.2,12.2,0,0
1984-10-18,139.9641,12.2,12.2,12.2,0
1984-10-19,130.6558,2.4,2.4,12.2,12.2
1984-10-19,130.6558,2.4,2.4,2.4,12.2
1984-10-20,114.4488,0,0,2.4,2.4
1984-10-20,114.4488,0,0,0,2.4
1984-10-21,97.3008,0,0,0,0
1984-10-21,97.3008,0,0,0,0
1984-10-22,89.081,0,0,0,0
1984-10-22,89.081,0,0,0,0
1984-10-23,85.0627,0,0,0,0
1984-10-23,85.0627,0,0,0,0
1984-10-24,82.6816,0,0,0,0
1984-10-24,82.6816,0,0,0,0
1984-10-25,84.2665,1.5,1.5,0,0
1984-10-25,84.2665,1.5,1.5,1.5,0
1984-10-26,81.1067,0,0,1.5,1.5
1984-10-26,81.1067,0,0,0,1.5
1984-10-27,75.6749,0,0,0,0
1984-10-27,75.6749,0,0,0,0
1984-10-28,68.8782,0,0,0,0
1984-10-28,68.8782,0,0,0,0
1984-10-29,64.4669,0,0,0,0
1984-10-29,64.4669,0,0,0,0
1984-10-30,63.0182,1.8,1.8,0,0
1984-10-30,63.0182,1.8,1.8,1.8,0
1984-10-31,71.8726,23.2,23.2,1.8,1.8
1984-10-31,71.8726,23.2,23.2,23.2,1.8
1984-11-01,70.3701,0,0,23.2,23.2
1984-11-01,70.3701,0,0,0,23.2
1984-11-02,77.9875,5.2,5.2,0,0
1984-11-02,77.9875,5.2,5.2,5.2,0
1984-11-03,82.6816,7,7,5.2,5.2
1984-11-03,82.6816,7,7,7,5.2
1984-11-04,81.1067,0,0,7,7
1984-11-04,81.1067,0,0,0,7
1984-11-05,77.9875,8.8,8.8,0,0
1984-11-05,77.9875,8.8,8.8,8.8,0
1984-11-06,204.3536,43,43,8.8,8.8
1984-11-06,204.3536,43,43,43,8.8
1984-11-07,350.2924,10,10,43,43
1984-11-07,350.2924,10,10,10,43
1984-11-08,376.4677,16.2,16.2,10,10
1984-11-08,376.4677,16.2,16.2,16.2,10
1984-11-09,384.4645,9.8,9.8,16.2,16.2
1984-11-09,384.4645,9.8,9.8,9.8,16.2
1984-11-10,347.7159,0,0,9.8,9.8
1984-11-10,347.7159,0,0,0,9.8
1984-11-11,290.5501,0,0,0,0
1984-11-11,290.5501,0,0,0,0
1984-11-12,281.0244,16.8,16.8,0,0
1984-11-12,281.0244,16.8,16.8,16.8,0
1984-11-13,260.0185,0,0,16.8,16.8
1984-11-13,260.0185,0,0,0,16.8
1984-11-14,208.6406,0,0,0,0
1984-11-14,208.6406,0,0,0,0
1984-11-15,159.2094,0,0,0,0
1984-11-15,159.2094,0,0,0,0
1984-11-16,132.5004,0,0,0,0
1984-11-16,132.5004,0,0,0,0
1984-11-17,119.7715,0,0,0,0
1984-11-17,119.7715,0,0,0,0
1984-11-18,114.4488,2.3,2.3,0,0
1984-11-18,114.4488,2.3,2.3,2.3,0
1984-11-19,106.6176,1.6,1.6,2.3,2.3
1984-11-19,106.6176,1.6,1.6,1.6,2.3
1984-11-20,104.0485,3,3,1.6,1.6
1984-11-20,104.0485,3,3,3,1.6
1984-11-21,151.4123,12.6,12.6,3,3
1984-11-21,151.4123,12.6,12.6,12.6,3
1984-11-22,134.3535,1,1,12.6,12.6
1984-11-22,134.3535,1,1,1,12.6
1984-11-23,117.9883,0.2,0.2,1,1
1984-11-23,117.9883,0.2,0.2,0.2,1
1984-11-24,98.9736,0,0,0.2,0.2
1984-11-24,98.9736,0,0,0,0.2
1984-11-25,159.2094,19.4,19.4,0,0
1984-11-25,159.2094,19.4,19.4,19.4,0
1984-11-26,238.3417,21.2,21.2,19.4,19.4
1984-11-26,238.3417,21.2,21.2,21.2,19.4
1984-11-27,185.4333,0,0,21.2,21.2
1984-11-27,185.4333,0,0,0,21.2
1984-11-28,132.5004,0,0,0,0
1984-11-28,132.5004,0,0,0,0
1984-11-29,109.2074,0,0,0,0
1984-11-29,109.2074,0,0,0,0
1984-11-30,95.6376,0,0,0,0
1984-11-30,95.6376,0,0,0,0
1984-12-01,102.3475,2.8,2.8,0,0
1984-12-01,102.3475,2.8,2.8,2.8,0
1984-12-02,114.4488,10.4,10.4,2.8,2.8
1984-12-02,114.4488,10.4,10.4,10.4,2.8
1984-12-03,98.9736,0,0,10.4,10.4
1984-12-03,98.9736,0,0,0,10.4
1984-12-04,82.6816,0,0,0,0
1984-12-04,82.6816,0,0,0,0
1984-12-05,73.3857,0,0,0,0
1984-12-05,73.3857,0,0,0,0
1984-12-06,109.2074,41.4,41.4,0,0
1984-12-06,109.2074,41.4,41.4,41.4,0
1984-12-07,134.3535,8.6,8.6,41.4,41.4
1984-12-07,134.3535,8.6,8.6,8.6,41.4
1984-12-08,249.6722,7.6,7.6,8.6,8.6
1984-12-08,249.6722,7.6,7.6,7.6,8.6
1984-12-09,197.9789,2.4,2.4,7.6,7.6
1984-12-09,197.9789,2.4,2.4,2.4,7.6
1984-12-10,149.4835,2,2,2.4,2.4
1984-12-10,149.4835,2,2,2,2.4
1984-12-11,126.0824,0,0,2,2
1984-12-11,126.0824,0,0,0,2
1984-12-12,105.7589,0.7,0.7,0,0
1984-12-12,105.7589,0.7,0.7,0.7,0
1984-12-13,117.9883,3,3,0.7,0.7
1984-12-13,117.9883,3,3,3,0.7
1984-12-14,110.9454,0,0,3,3
1984-12-14,110.9454,0,0,0,3
1984-12-15,121.5636,0,0,0,0
1984-12-15,121.5636,0,0,0,0
1984-12-16,99.8135,0,0,0,0
1984-12-16,99.8135,0,0,0,0
1984-12-17,84.2665,4,4,0,0
1984-12-17,84.2665,4,4,4,0
1984-12-18,93.9839,11.4,11.4,4,4
1984-12-18,93.9839,11.4,11.4,11.4,4
1984-12-19,79.542,0,0,11.4,11.4
1984-12-19,79.542,0,0,0,11.4
1984-12-20,67.3969,0,0,0,0
1984-12-20,67.3969,0,0,0,0
1984-12-21,55.2499,0,0,0,0
1984-12-21,55.2499,0,0,0,0
1984-12-22,60.1541,0,0,0,0
1984-12-22,60.1541,0,0,0,0
1984-12-23,53.191,0,0,0,0
1984-12-23,53.191,0,0,0,0
1984-12-24,49.1523,0.4,0.4,0,0
1984-12-24,49.1523,0.4,0.4,0.4,0
1984-12-25,49.1523,7.8,7.8,0.4,0.4
1984-12-25,49.1523,7.8,7.8,7.8,0.4
1984-12-26,58.0353,17.6,17.6,7.8,7.8
1984-12-26,58.0353,17.6,17.6,17.6,7.8
1984-12-27,78.7635,31.4,31.4,17.6,17.6
1984-12-27,78.7635,31.4,31.4,31.4,17.6
1984-12-28,63.0182,0,0,31.4,31.4
1984-12-28,63.0182,0,0,0,31.4
